"YEAR","GCRQ","GCZBS","HOUR","XSFX","DCSJLX","TQ","XKC","DKC","XHC","ZHC","DHC","TDH","JZX","MTC","TLJ","RLC","CLC","ZXC","KC","HC","QC","JDC","TOTAL","KC_DL","HC_DL","QC_DL","JDC_DL","TOTAL_DL","XKCS","DKCS","XHCS","ZHCS","DHCS","TDHS","JZXS","MTCS","TLJS","KC_CS","HC_CS","QC_CS","JDC_CS","GCBFB","PJCTJJ","SJZYL","FLAGS","TIME_CNT","DELETE_BY","DELETE_TIME","CREATE_BY","CREATE_TIME","UPDATE_BY","UPDATE_TIME"
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",18,"S","00","",1810,47,112,48,19,51,7,2,0,0,0,0,1857,237,2094,2096,2096,1881,473,2354,2356,2356,71.6,55,63.4,59.4,55.9,56.8,57.9,40,0,71.2,60.4,70,70,60.25,159.05,2.61,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 05.38.43.512000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 06.12.27.614796000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",18,"X","00","",1547,71,67,30,8,46,4,2,0,0,0,0,1618,155,1773,1775,1775,1654,336,1990,1992,1992,71.9,59.1,64.5,62.5,56.5,64.2,57.5,54.5,0,71.3,63.4,70.6,70.6,78.85,219.6,1.72,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 05.38.43.512000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 06.12.27.617111000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",19,"A","00","",3113,95,150,56,31,106,7,2,0,0,0,0,3208,350,3558,3560,3560,3256,779,4035,4037,4037,74.4,58.9,67.3,65.2,60.5,62.4,60.7,50.5,0,74,64.7,73.1,73.1,69.06,216.92,2.1,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 06.51.06.435000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 07.14.26.247750000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",19,"S","00","",1950,43,85,34,13,35,1,1,0,0,0,0,1993,168,2161,2162,2162,2015,319,2334,2335,2335,73.5,55.1,69,64.6,58.4,58.6,58,40,0,73.1,65.1,72.5,72.5,59.86,129.83,2.61,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 06.45.56.993000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 07.08.29.707489000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",19,"X","00","",1163,52,65,22,18,71,6,1,0,0,0,0,1215,182,1397,1398,1398,1241,460,1701,1702,1702,76,62.1,65,66.2,62,64.3,61.2,61,0,75.4,64.4,74,74,78.25,304.01,1.58,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 06.45.56.993000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 07.08.29.709105000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",20,"A","00","",2725,77,155,86,35,105,13,3,0,0,0,0,2802,394,3196,3199,3199,2841,862,3703,3706,3706,67.3,56.1,57.6,56.8,56.3,58.2,60.4,51.7,0,67,57.5,65.8,65.8,67.64,230.33,2.07,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 07.53.04.077000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.00.33.822776000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",20,"S","00","",1710,36,95,53,18,55,1,1,0,0,0,0,1746,222,1968,1969,1969,1764,453,2217,2218,2218,64.4,52.8,55.7,54,51.6,54.4,45,41,0,64.2,54.6,63.1,63.1,59.71,172.04,2.71,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 07.47.53.169000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 08.58.29.820162000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",20,"X","00","",1015,41,60,33,17,50,12,2,0,0,0,0,1056,172,1228,1230,1230,1077,409,1486,1488,1488,72.1,59,60.5,61.4,61.2,62.3,61.7,57,0,71.6,61.3,70.2,70.2,75.56,288.61,1.43,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 07.47.53.169000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 08.58.29.821836000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",21,"A","00","",2350,20,143,112,26,72,7,2,0,0,0,0,2370,360,2730,2732,2732,2380,705,3085,3087,3087,62.2,49.2,52.8,51.5,47.2,50.9,51.9,43,0,62.1,51.6,60.7,60.7,65.39,202.63,1.81,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 08.49.56.001000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.08.25.877609000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",21,"S","00","",1458,8,81,60,16,41,5,1,0,0,0,0,1466,203,1669,1670,1670,1470,403,1873,1874,1874,60.1,44.6,51.7,49.7,45.2,48.8,52,40,0,60.1,50,58.8,58.8,56.78,133.99,2.4,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 08.44.44.162000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.06.31.616122000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",21,"X","00","",892,12,62,52,10,31,2,1,0,0,0,0,904,157,1061,1062,1062,910,302,1212,1213,1213,65.6,52.3,54.3,53.5,50.3,53.7,51.5,46,0,65.4,53.6,63.7,63.6,74,271.26,1.21,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 08.44.44.162000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.06.31.616627000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",22,"A","00","",2319,13,140,120,31,59,6,3,0,0,0,0,2332,356,2688,2691,2691,2339,674,3013,3016,3016,59.7,49.4,48,49.3,49.3,51.8,54,41.3,0,59.7,49.3,58.3,58.2,65.97,185.94,1.78,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.46.44.441000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 10.14.31.655804000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",22,"S","00","",1479,6,62,51,17,25,0,1,0,0,0,0,1485,155,1640,1641,1641,1488,290,1778,1779,1779,58.4,46.3,46.6,47.7,44.9,51,0,34,0,58.4,47.5,57.3,57.3,55.32,81.63,2.2,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.36.24.496000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 10.10.28.662523000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",22,"X","00","",840,7,78,69,14,34,6,2,0,0,0,0,847,201,1048,1050,1050,851,384,1235,1237,1237,62,52,49.1,50.4,54.7,52.4,54,45,0,61.9,50.6,59.8,59.7,76.61,290.25,1.36,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 09.36.24.496000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 10.10.28.664536000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",23,"A","00","",1471,1,112,162,49,121,10,1,0,0,0,0,1472,454,1926,1927,1927,1473,1026,2499,2500,2500,65.1,66,54,53.8,54.4,59.7,56.6,34,0,65.1,55.5,62.8,62.8,60.41,247.83,1.41,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 10.53.57.344000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 11.16.28.133769000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",23,"S","00","",981,0,78,104,41,86,4,1,0,0,0,0,981,313,1294,1295,1295,981,717,1698,1699,1699,63.8,0,53,52.3,53.8,59,59.5,34,0,63.8,54.6,61.5,61.5,55.92,108.26,2.06,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 10.48.49.088000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 11.12.26.380349000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",23,"X","00","",490,1,34,58,8,35,6,0,0,0,0,0,491,141,632,632,632,492,309,801,801,801,67.7,66,56.2,56.4,57.5,61.5,54.7,0,0,67.7,57.6,65.5,65.5,64.9,387.39,0.76,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 10.48.49.088000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 11.12.26.382149000 PM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",24,"A","00","",937,4,63,144,38,74,6,1,0,0,0,0,941,325,1266,1267,1267,943,714,1657,1658,1658,63.2,57.5,55.4,53.7,54.4,55.9,50.8,48,0,63.2,54.6,60.9,60.9,55.26,329.3,0.97,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 11.50.45.081000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 12.08.26.973898000 AM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",24,"S","00","",610,2,41,109,25,52,5,0,0,0,0,0,612,232,844,844,844,613,508,1121,1121,1121,60.5,50.5,53.3,51.8,52.1,53.8,50,0,0,60.5,52.5,58.3,58.3,52.28,161.63,1.43,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 11.45.35.775000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 12.04.25.729863000 AM
2021,01-JUN-21,"32000020160926C5B281FC540615BAA6",24,"X","00","",327,2,22,35,13,22,1,1,0,0,0,0,329,93,422,423,423,330,206,536,537,537,68.1,64.5,59.3,59.6,58.8,61,55,48,0,68.1,59.7,66.2,66.2,58.24,496.96,0.5,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",01-JUN-21 11.45.35.775000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 12.04.25.731469000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",1,"A","00","",527,3,85,102,24,27,3,0,0,0,0,0,530,241,771,771,771,532,431,963,963,963,61.3,54,47.9,49.3,51,52,52.7,0,0,61.3,49.3,57.6,57.6,46.35,270.14,0.6,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 12.48.48.005000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.12.23.341082000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",1,"S","00","",312,1,64,61,15,13,2,0,0,0,0,0,313,155,468,468,468,314,261,575,575,575,58.9,42,46.1,47.7,48.6,48.6,52.5,0,0,58.9,47.3,55,55,46.57,171.67,0.82,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 12.43.27.998000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.08.23.447555000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",1,"X","00","",215,2,21,41,9,14,1,0,0,0,0,0,217,86,303,303,303,218,170,388,388,388,64.9,60,53.2,51.6,54.9,55.1,53,0,0,64.8,52.9,61.5,61.5,46.13,368.6,0.38,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 12.43.27.998000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.08.23.449131000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",2,"A","00","",357,4,59,84,34,59,9,1,0,0,0,0,361,245,606,607,607,363,559,922,923,923,65.9,63.3,51,55.5,58.4,57.1,55.9,44,0,65.8,55.2,61.5,61.5,40.53,288.47,0.47,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.46.39.959000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 02.16.22.630913000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",2,"S","00","",236,2,27,54,24,41,7,1,0,0,0,0,238,153,391,392,392,239,372,611,612,612,68.8,60,52.9,56.3,58.5,56.7,58.1,44,0,68.7,56.3,63.8,63.8,45.99,264,0.72,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.41.21.313000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 02.10.22.852591000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",2,"X","00","",121,2,32,30,10,18,2,0,0,0,0,0,123,92,215,215,215,124,187,311,311,311,60.2,66.5,49.4,54,58,58,48,0,0,60.3,53.5,57.4,57.4,35.06,312.93,0.21,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.41.21.313000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 02.10.22.854287000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",3,"A","00","",257,2,129,87,18,20,3,1,0,0,0,0,259,257,516,517,517,261,406,667,668,668,57.3,39.5,43.7,48,48.3,51.2,52,44,0,57.1,46.1,51.7,51.7,37.83,226.19,0.45,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 02.55.48.973000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 03.14.22.387707000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",3,"S","00","",150,1,73,54,13,14,3,0,0,0,0,0,151,157,308,308,308,152,261,413,413,413,59.2,35,43,48.4,48.2,50.4,52,0,0,59,46.1,52.5,52.5,42.1,196.68,0.59,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 02.50.28.502000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 03.08.23.498825000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",3,"X","00","",107,1,56,33,5,6,0,1,0,0,0,0,108,100,208,209,209,109,145,254,255,255,54.6,44,44.6,47.3,48.4,53.2,0,44,0,54.5,46.2,50.5,50.5,33.56,255.69,0.31,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 02.50.28.502000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 03.08.23.500424000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",4,"A","00","",202,5,68,125,27,56,6,0,0,0,0,0,207,282,489,489,489,210,585,795,795,795,62.4,54,54.9,53.6,57.9,57.5,52.4,0,0,62.2,55.1,58.1,58.1,37.02,266.42,0.47,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 03.54.21.117000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 04.12.22.947134000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",4,"S","00","",110,4,36,81,18,34,2,0,0,0,0,0,114,171,285,285,285,116,356,472,472,472,63.2,54.5,53.8,53.1,56.5,53.6,50.5,0,0,62.9,53.7,57.4,57.4,41.08,254.79,0.6,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 03.49.01.394000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 04.08.23.193126000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",4,"X","00","",92,1,32,44,9,22,4,0,0,0,0,0,93,111,204,204,204,94,229,323,323,323,61.5,52,56.2,54.5,60.6,63.4,53.3,0,0,61.4,57.2,59.1,59.1,32.96,278.04,0.33,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 03.49.01.394000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 04.08.23.195537000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",5,"A","00","",267,12,110,104,22,35,4,0,0,0,0,0,279,275,554,554,554,286,489,775,775,775,60.6,52.3,50.3,50.6,49.9,52.3,49.7,0,0,60.3,50.6,55.5,55.5,39,251.55,0.51,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 04.47.27.516000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 05.12.22.804865000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",5,"S","00","",124,7,53,47,9,22,1,0,0,0,0,0,131,132,263,263,263,135,243,378,378,378,62.7,54.4,52.4,51,52.6,53.5,48,0,0,62.3,52.1,57.1,57.1,37.96,230.61,0.47,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 04.42.09.915000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 05.06.23.820640000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",5,"X","00","",143,5,57,57,13,13,3,0,0,0,0,0,148,143,291,291,291,151,246,397,397,397,58.8,49.4,48.3,50.3,48.1,50.3,50.3,0,0,58.5,49.3,54,54,40.03,272.49,0.54,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 04.42.09.915000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 05.06.23.822237000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",6,"A","00","",708,68,162,86,41,72,5,1,0,0,0,0,776,366,1142,1143,1143,811,723,1534,1535,1535,64.6,53.6,52.7,54,54.7,54.7,51.2,40,0,63.7,53.6,60.5,60.4,56.69,279.5,0.93,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 05.46.15.068000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 06.14.24.137102000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",6,"S","00","",279,27,58,41,18,38,3,0,0,0,0,0,306,158,464,464,464,320,338,658,658,658,67.6,55.3,54.2,56.4,58.3,55.5,51.3,0,0,66.5,55.5,62.8,62.8,46.94,239.57,0.79,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 05.35.36.036000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 06.10.26.434327000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",6,"X","00","",429,41,104,45,23,34,2,1,0,0,0,0,470,208,678,679,679,491,385,876,877,877,62.7,52.5,51.9,51.9,51.9,53.9,51,40,0,61.8,52.2,58.9,58.8,66.43,319.43,1.06,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 05.35.36.036000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 06.10.26.436593000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",7,"A","00","",2644,101,158,129,36,121,9,4,0,0,0,0,2745,453,3198,3202,3202,2796,980,3776,3780,3780,74.4,62,63.8,63.4,61.9,63.5,63.1,45.8,0,74,63.5,72.5,72.5,66.83,171.76,2.07,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.05.57.065000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.14.24.148186000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",7,"S","00","",845,48,84,78,24,64,3,1,0,0,0,0,893,253,1146,1147,1147,917,541,1458,1459,1459,72.4,62.8,63.6,63,59.5,63.5,68.7,45,0,71.9,63.1,70,70,53.58,155.93,1.77,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 06.49.56.423000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.08.24.708927000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",7,"X","00","",1799,53,74,51,12,57,6,3,0,0,0,0,1852,200,2052,2055,2055,1879,439,2318,2321,2321,75.4,61.3,64.1,64.1,66.7,63.5,60.3,46,0,75,64,73.9,73.9,80.07,187.59,2.36,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 06.49.56.423000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.08.24.710853000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",8,"A","00","",3888,116,157,64,23,67,1,5,0,0,0,0,4004,312,4316,4321,4321,4063,595,4658,4663,4663,63.5,51.9,55.9,54.9,51.6,53.1,47,45,0,63.2,54.7,62.6,62.6,68.67,143.38,2.69,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.53.45.887000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 08.12.22.680123000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",8,"S","00","",1808,67,111,41,13,31,0,1,0,0,0,0,1875,196,2071,2072,2072,1909,336,2245,2246,2246,62.1,51.4,55.8,53.2,50.2,54.1,0,49,0,61.7,54.6,61,61,57.13,147.24,2.82,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.48.29.035000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 08.06.25.230184000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",8,"X","00","",2080,49,46,23,10,36,1,4,0,0,0,0,2129,116,2245,2249,2249,2154,259,2413,2417,2417,64.8,52.5,56.3,57.8,53.4,52.3,47,44,0,64.5,55,64,64,80.2,139.51,2.56,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 07.48.29.035000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 08.06.25.189062000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",9,"A","00","",3745,144,178,60,26,92,1,4,0,0,0,0,3889,357,4246,4250,4250,3961,719,4680,4684,4684,62.3,51,54.6,53.2,51.4,52.9,49,44.5,0,61.8,53.6,61.1,61.1,69.38,142.71,2.66,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 08.52.21.384000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 09.10.22.733912000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",9,"S","00","",2030,56,93,29,9,27,0,1,0,0,0,0,2086,158,2244,2245,2245,2114,272,2386,2387,2387,60.1,48.6,52.7,53.1,54.7,52.3,0,51,0,59.8,52.8,59.3,59.3,58.82,131.93,2.83,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 08.41.41.534000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 09.06.22.487170000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",9,"X","00","",1715,88,85,31,17,65,1,3,0,0,0,0,1803,199,2002,2005,2005,1847,447,2294,2297,2297,64.8,52.5,56.6,53.3,49.6,53.1,49,42.3,0,64.2,54.3,63.2,63.2,79.93,153.49,2.49,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 08.41.41.534000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 09.06.22.488703000 AM
2021,03-JUN-21,"32000020160926C5B281FC540615BAA6",2,"X","00","",151,1,13,18,4,10,2,0,0,0,0,0,152,47,199,199,199,153,100,253,253,253,64.6,45,52.6,50.6,53.3,56.4,49.5,0,0,64.5,52.6,61.7,61.7,32.31,318.01,0.21,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",03-JUN-21 01.43.29.061000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",03-JUN-21 02.20.25.836895000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",10,"S","00","",1576,68,119,67,20,71,1,1,0,0,0,0,1644,278,1922,1923,1923,1678,568,2246,2247,2247,67.4,56,58,57.4,54.5,57.1,60,42,0,66.9,57.4,65.6,65.5,58.26,118.58,2.79,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 09.34.56.017000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 10.04.25.153803000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",10,"X","00","",1450,81,107,62,25,57,4,3,0,0,0,0,1531,255,1786,1789,1789,1572,519,2091,2094,2094,67.1,54.8,59.6,56.1,54.3,54.4,57.3,38.3,0,66.4,57,65.1,65,79.39,167.17,2.24,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 09.34.56.017000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 10.04.25.121949000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",11,"A","00","",2850,134,312,100,36,68,8,3,0,0,0,0,2984,524,3508,3511,3511,3052,874,3926,3929,3929,60.4,48,50.4,50.6,48,50.6,51.9,37,0,59.9,50.4,58.5,58.4,69.42,156.91,2.35,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 11.00.09.125000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 11.58.29.760173000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",11,"S","00","",1532,59,187,68,21,38,2,2,0,0,0,0,1591,316,1907,1909,1909,1621,512,2133,2135,2135,58.3,46,49.3,50,47.5,50.2,50,34.5,0,57.8,49.5,56.4,56.4,60.08,119.68,2.81,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 10.49.35.437000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 11.58.30.639040000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",11,"X","00","",1318,75,125,32,15,30,6,1,0,0,0,0,1393,208,1601,1602,1602,1431,362,1793,1794,1794,62.9,49.5,52.1,51.8,48.7,51.2,52.5,42,0,62.2,51.7,60.9,60.8,78.75,194.13,1.89,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 10.49.35.437000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 11.58.30.641340000 AM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",12,"A","00","",2431,163,220,95,40,88,9,3,0,0,0,0,2594,452,3046,3049,3049,2676,871,3547,3550,3550,65.9,55.1,56.3,57.5,52.5,57,53.6,43,0,65.2,56.3,63.9,63.9,68.5,208.56,2.04,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 11.53.14.713000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.04.28.643330000 PM
2021,02-JUN-21,"32000020160926C5B281FC540615BAA6",12,"S","00","",1294,82,123,58,24,52,3,1,0,0,0,0,1376,260,1636,1637,1637,1417,502,1919,1920,1920,64.4,54,55.8,55.7,50.7,56.6,54.3,36,0,63.7,55.5,62.4,62.4,58.93,180.04,2.33,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 11.47.52.027000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",02-JUN-21 01.04.29.204931000 PM
